franchise,name,IGN_rating,IGN_title,IGN_link,Gamespot_rating,Gamespot_title,Gamespot_link,Game_Rant_rating,Game_Rant_title,Game_Rant_link,PC_Gamer_rating,PC_Gamer_title,PC_Gamer_link,IGN_text,Gamespot_text,Game_Rant_text,PC_Gamer_text,Average_Score,Verdict_Sum,IGN_visited,Gamespot_visited,Game_Rant_visited,PC_Gamer_visited,rating_count
Sid Meier's,Sid Meier's Railroads!,8.0,Sid Meier's Railroads! Review - IGN,https://www.ign.com/articles/2006/10/25/sid-meiers-railroads-review,8.1,Sid Meier's Railroads! Review - GameSpot,https://www.gamespot.com/reviews/sid-meiers-railroads-review/1900-6160058/,,,,,,,"Overall, Railroads! is a fun experience that's suitable for anyone who likes trains and/or has fond memories of train sets. The challenges lay more in railway planning and competitive design than any hardcore economic simulations. Creating a rail network is simple as can be thanks to the intuitive track laying interface and supply chains are simple to figure out. The real fun comes in planning the best routes and laying track in the most efficient manner that also just might happen to mess your competitor up a bit.

If it wasn't for the steep system requirements and crash bugs, we'd be happy to recommend this a bit more. Hopefully Firaxis will deliver a patch before too long (we know they're working on one) that fixes these issues.",Simple interface makes building an empire fun and easy. Nicely detailed graphics. Resorting to cutthroat business tactics to overtake your competitors makes for exciting and satisfying multiplayer games. Some minor visual glitches detract from the presentation. You need much more than the minimum system requirements to get decent performance from the game. ,-,-,8.05,Simple interface makes building an empire fun and easy. Resorting to cutthroat business tactics to overtake your competitors makes for exciting and satisfying multiplayer games. Some minor visual glitches detract from the presentation.,1,1,1,1,2
Sid Meier's,Sid Meier's Starships,6.5,Sid Meier's Starships Review - IGN,https://www.ign.com/articles/2015/03/14/sid-meiers-starships-review,4.0,Sid Meier's Starships Review - GameSpot,https://www.gamespot.com/reviews/sid-meier-s-starships-review/1900-6416082/,,,,5.4,Sid Meier's Starships review - PC Gamer,https://www.pcgamer.com/sid-meiers-starships-review/,"Sid Meier’s Starships’ battles held my attention for a handful of games, after which point the tactical AI’s behavior became exploitable and the strategic layer became too muddled and unpredictable. So I say so long to Starships after a brief time, but I’ll always remember its neato torpedoes.

[poilib element=""accentDivider""]

Dan Stapleton is IGN's Reviews Editor. You can follow him on Twitter to hear all about how awesome PC gaming is, plus a healthy dose of random Simpsons references.","N/A. There's no tangibility to the race towards victory conditions, just impenetrable numbers. Diplomacy system is stilted and awkward. Combat exploits make the whole thing a cakewalk. ",-,"Get a cardboard box, paint it silver, sit in it and pretend youre Kirk. There, we just saved you some cash.",5.3,"There's no tangibility to the race towards victory conditions, just impenetrable numbers. Diplomacy system is stilted and awkward. Combat exploits make the whole thing a cakewalk.",1,1,1,1,3
Sins of a Solar,Sins of a Dark Age,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Sins of a Solar,Sins of a Solar Empire Rebellion - Stellar Phenomena DLC,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Sins of a Solar,Sins of a Solar Empire Rebellion Forbidden Worlds,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Sins of a Solar,Sins of a Solar Empire Rebellion Soundtrack,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Sins of a Solar,Sins of a Solar Empire Rebellion,7.5,Sins of a Solar Empire: Rebellion Review - IGN,https://www.ign.com/articles/2012/06/13/sins-of-a-solar-empire-rebellion-review,8.5,Sins of a Solar Empire: Rebellion Review - GameSpot,https://www.gamespot.com/reviews/sins-of-a-solar-empire-rebellion-review/1900-6384904/,7.0,'Sins of a Solar Empire: Rebellion' Review - Game Rant,https://gamerant.com/sins-solar-empire-rebellion-reviews/,8.6,Sins of a Solar Empire: Rebellion review - PC Gamer,https://www.pcgamer.com/sins-of-a-solar-empire-rebellion-review/,"How much interest do you have in Sins of a Solar Empire? If you, like me, loved it and haven't played it in a while, Rebellion is a good way to get caught up on all the previous expansions in a single package. If you've been meaning to check out the series, but never have, then Rebellion is the perfect entry point. However, if you've been a loyal fan, you're likely to be disappointed by the tweak-first, content-second approach that Rebellion offers.","Tremendous scope. Combines all of the content from the original game and the expansions. Includes new races, new victory conditions, and tweaks to tech trees. Added ships like the massive Titans and corvettes that wreak havoc on foes. Enhanced visual engine makes everything look better and move more smoothly. Expensive for a stand-alone expansion. Still no campaign mode. ",-,"Bigger and more stable than ever, Sins of a Solar Empire: Rebellion will happily strip-mine your life of its free time.",7.9,"Tremendous scope. Includes new races, new victory conditions, and tweaks to tech trees. Added ships like the massive Titans and corvettes that wreak havoc on foes. Enhanced visual engine makes everything look better and move more smoothly. Expensive for a stand-alone expansion. Still no campaign mode.",1,1,1,1,4
Sins of a Solar,Sins of a Solar Empire Trinity,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Star Ocean,Star Ocean 5: Integrity and Faithlessness,,Star Ocean 5: Integrity and Faithlessness - Review - IGN,https://me.ign.com/en/star-ocean-5/120981/review/star-ocean-integrity-and-faithlessness-review,,Star Ocean 5: Integrity and Faithlessness - Review - GameFAQs,https://gamefaqs.gamespot.com/ps3/146576-star-ocean-5-integrity-and-faithlessness/reviews/163148,,,,,,,-,-,-,-,,,1,1,1,1,0
Star Ocean,Star Ocean: First Departure,7.4,Star Ocean: First Departure Review - IGN,https://www.ign.com/articles/2008/10/17/star-ocean-first-departure-review,6.0,Star Ocean: First Departure Review - GameSpot,https://www.gamespot.com/reviews/star-ocean-first-departure-review/1900-6200515/,,,,,,,"I finished First Departure in about 27 hours. For an 
RPG, that's not a particularly long time, but 
considering the style and substance of the game, I'd 
say the length is appropriate. If you can look at 
First Departure and understand that it's based on a 
very old title, you'll likely be able to overlook the 
problems and get a fair amount of satisfaction from 
the simple but mildly rewarding gameplay and old-
school themes. Otherwise, a bland, awkwardly-told 
narrative and weak characters prevent Star Ocean from 
being anything more than an amusing tribute to an old 
hit.",Stunning anime sequences. Intensive crafting and skill system. Updated battle system. High amount of backtracking. Few quests and dungeons. Low difficulty level. Doesn't really pick up until the end. ,-,-,6.7,Stunning anime sequences. Intensive crafting and skill system. Updated battle system. High amount of backtracking. Few quests and dungeons. Low difficulty level.,1,1,1,1,2
Star Ocean,Star Ocean: Second Evolution,8.0,Star Ocean: Second Evolution Review - IGN,https://www.ign.com/articles/2009/01/15/star-ocean-second-evolution-review,7.5,Star Ocean: Second Evolution Review - GameSpot,https://www.gamespot.com/reviews/star-ocean-second-evolution-review/1900-6203390/,,,,,,,"Star Ocean: Second Evolution is clearly a better game than First Departure, despite suffering from some of the same issues. If you don't mind playing an older game with a more simplistic battle system, Second Evolution will definitely reward you with a diverse cast of characters and a classic story that mixes fantasy and science fiction together in a charming way. This member of the Star Ocean series also boasts a hefty amount of replay value and one of the biggest plot twists I can remember. Even though it's not perfect, I recommend Second Evolution, especially if you never had the pleasure of playing its PSone counterpart.",Gorgeous anime sequences and full voicing. More strategic play. Intensive crafting and skill systems. Fresh translation shows off a branching plot. Little forced backtracking in comparison to First Departure. You can’t skip past spell animations. Some minor pop-up on the world map. Optional private action scenes feel like a waste of time. ,-,-,7.75,Gorgeous anime sequences and full voicing. Intensive crafting and skill systems. Fresh translation shows off a branching plot. Little forced backtracking in comparison to First Departure. Some minor pop-up on the world map.,1,1,1,1,2
Star Ocean,Star Ocean: The Last Hope International,8.5,Star Ocean: The Last Hope International Review - IGN,https://www.ign.com/articles/2010/02/19/star-ocean-the-last-hope-international-review,7.5,Star Ocean: The Last Hope International Review - GameSpot,https://www.gamespot.com/reviews/star-ocean-the-last-hope-international-review/1900-6252444/,,,,,,,"Star Ocean: The Last Hope International is a great JRPG and the inclusion of the original Japanese language track is always a welcome addition, especially when dealing with very Japanese characters.

Even though the game suffers from some visual issues, and save point infrequency can be a huge annoyance, I loved playing Last Hope. The battle system is tremendously entertaining, the cast is a charming ensemble of travelers and the Private Actions continue to fuel proper character development and demonstrate the beauty of optional antics. Although Final Fantasy XIII is right around the corner, Star Ocean: The Last Hope International is a must-play for all you JRPG nuts.",Awesome combat system. Intermittent moments of visual beauty. Lots of extra stuff to do. Character voice work is spotty. Disappointingly predictable story. Meager save points. ,-,-,8.0,"Star Ocean: The Last Hope International is a great JRPG and the inclusion of the original Japanese language track is always a welcome addition. The battle system is tremendously entertaining, the cast is a charming ensemble of travelers and the Private Actions continue to fuel proper character development and demonstrate the beauty of optional antics. Although Final Fantasy XIII is right around the corner, Star Ocean is a must-play",1,1,1,1,2
Star Ocean,Star Ocean: The Last Hope,8.0,Star Ocean: The Last Hope Review - IGN,https://www.ign.com/articles/2009/02/19/star-ocean-the-last-hope-review,7.5,Star Ocean: The Last Hope Review - GameSpot,https://www.gamespot.com/reviews/star-ocean-the-last-hope-review/1900-6205604/,,,,,,,"Star Ocean: The Last Hope is not an RPG for the ages, but it is a lot of fun to play. The way the story is delivered, through awkward dialogue and drawn out cutscenes, could be a lot better. The strong points of The Last Hope, namely the combat and level progression, keep things lively and engaging and help make this one a good way to kick off your JRPG gaming for 2009.","Incredibly fun and strategic combat system. A variety of huge, beautiful environments to explore. Simple, powerful crafting system. Plenty to do and collect once you've finished the game. Cliched story and characters. Awful camera system. Emotionless, doll-like characters are just plain creepy. ",-,-,7.75,"Incredibly fun and strategic combat system. Simple, powerful crafting system. Plenty to do and collect once you've finished the game. Cliched story and characters. Awful camera system. Emotionless, doll-like characters.",1,1,1,1,2
Star Ocean,Star Ocean: The Second Story,,Star Ocean The Second Story R - Review - IGN Benelux,https://nl.ign.com/star-ocean-the-second-story-r/147702/review/star-ocean-the-second-story-r-review-fraaie-remake,8.0,Star Ocean: The Second Story R Review - Back to the Future,https://www.gamespot.com/reviews/star-ocean-the-second-story-r-review-back-to-the-future/1900-6418147/,,,,,,,-,"The music, visuals, and voice acting provide great presentation. Cast of characters is fun and diverse. New battle mechanics make combat engaging. Between its multiple character endings and post-game activities, there's plenty of content. Dodge mechanic is really flimsy and the window isn't wide enough. Story is a bit simplistic. ",-,-,8.0,"Music, visuals, and voice acting provide great presentation. Cast of characters is fun and diverse. New battle mechanics make combat engaging. Dodge mechanic is really flimsy.",1,1,1,1,1
Star Ocean,Star Ocean: Till The End of Time,,,,7.9,Star Ocean: Till the End of Time Review - GameSpot,https://www.gamespot.com/reviews/star-ocean-till-the-end-of-time-review/1900-6106086/,,,,,,,-,N/A. . ,-,-,7.9,,1,1,1,1,1
Star Wars,Star Wars - Battlefront II,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Star Wars,Star Wars - Jedi Knight II Jedi Outcast,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Star Wars,Star Wars - Jedi Knight Mysteries of the Sith,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Star Wars,Star Wars Battlefront (2015),,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Star Wars,Star Wars Battlefront: Elite Squadron,6.0,Star Wars Battlefront: Elite Squadron Review - IGN,https://www.ign.com/articles/2009/11/09/star-wars-battlefront-elite-squadron-review,7.0,Star Wars Battlefront: Elite Squadron Review - GameSpot,https://www.gamespot.com/reviews/star-wars-battlefront-elite-squadron-review/1900-6240416/,,,,,,,"Hampered by bland, repetitive play and old control issues, Elite Squadron is one of those games that really will appeal to the hardcore fan only.  While there are a couple of bright spots, such as playing as a hero character or in Galactic Conquest mode (which is a vastly underused element for the game), the gameplay hasn't really evolved at all.  Overall, it's an experience that, while mildly amusing for a while, leaves you with a desire for much, much more.","Single-player campaign tells an interesting original story. The three linked battlefronts make conflicts feel epic. Wide variety of vehicles, weapons, and visual customization options. Space combat has too little impact on the tide of battle. Infantry controls feel stiff and awkward. ",-,-,6.5,"Single-player campaign tells an interesting original story. Three linked battlefronts make conflicts feel epic. Wide variety of vehicles, weapons, and visual customization options. Space combat has too little impact on the tide of battle. Infantry controls feel stiff and awkward.",1,1,1,1,2
